Pre: AnchorPointSelector
Pre: PointTracker
Pre: EyeExtractor
Gaze: GazeTracker
Post: FrogGame
1430,123
1415,140
1458,80
1435,111
1479,161
1569,190
1547,211
1495,221
1527,243
1506,231
1500,219
1537,243
1522,229
Calibration ended
1736,133
1786,140
1787,123
1721,126
1785,141
1777,132
1732,133
1779,149
1758,137
1650,269
1659,423
1658,391
1629,350
1645,436
1659,377
1634,349
1647,433
1662,378
1626,365
1658,424
1653,385
1635,352
1651,443
1647,430
1639,377
1630,470
1633,425
1614,396
1623,481
1601,482
Calibration ended
1643,797
1642,954
1632,941
1591,890
1618,987
1616,968
1586,902
1613,1003
1585,1041
1542,1006
1572,1077
1581,1079
1547,1027
1573,1087
1562,1080
1537,1028
1572,1089
1565,1092
1533,1057
1568,1098
1541,1080
1543,1044
1564,1104
1550,1098
1515,1052
1554,1108
1552,1102
1540,1051
1575,1109
1539,1099
Calibration ended
1698,1077
1754,1146
1740,1138
1676,1081
1759,1152
1729,1142
1674,1094
1748,1147
1717,1144
1681,1105
1751,1152
1715,1143
1657,1094
1737,1151
1712,1150
1665,1095
1739,1155
1707,1133
1676,1096
1732,1162
1666,1139
1628,1083
1712,1140
1702,1148
1631,1092
1701,1158
1654,1132
1631,1075
1698,1155
1673,1140
1649,1101
1698,1159
1688,1144
1631,1087
1706,1154
1675,1147
1620,1099
1650,1137
1633,1129
1587,1069
1679,1153
1646,1111
1603,1070
1648,1140
1540,1062
1499,979
1547,1058
854,749
375,272
186,88
127,74
153,99
107,47
98,70
157,125
46,51
68,114
142,164
41,53
81,123
147,160
54,62
110,126
163,173
75,62
101,128
172,169
67,61
101,120
168,176
71,62
105,123
166,155
74,54
111,123
173,164
66,61
99,122
162,164
73,58
105,123
165,159
53,61
112,140
137,150
41,65
84,130
145,165
62,59
73,128
126,150
53,62
90,122
117,150
55,62
95,117
125,140
60,50
100,108
144,131
53,42
81,98
44,135
0,104
0,126
0,135
0,97
0,127
2,137
0,98
0,115
12,137
0,111
0,121
19,140
0,113
0,118
13,128
0,114
0,131
25,136
0,103
0,121
28,133
0,108
0,126
27,129
0,113
0,128
28,127
0,120
0,126
25,135
0,115
0,125
46,125
0,117
0,118
57,125
0,111
12,121
44,126
2,113
9,121
32,130
0,133
6,131
34,131
0,141
0,140
57,135
7,154
35,141
55,130
24,154
38,139
57,137
19,161
42,129
58,132
23,140
33,132
55,126
11,136
45,130
52,126
0,133
22,141
39,131
6,136
10,134
25,133
0,136
19,134
39,133
7,141
6,132
